idx,latency
0,0.005570173263549805
1,0.006649017333984375
2,0.0053021907806396484
3,0.009277820587158203
4,0.005182504653930664
5,0.0077517032623291016
6,0.0060040950775146484
7,0.01073598861694336
8,0.0062291622161865234
9,0.005393505096435547
10,0.005400180816650391
11,0.004409313201904297
12,0.005295753479003906
13,0.004275798797607422
14,0.005128622055053711
15,0.0053272247314453125
16,0.003999233245849609
17,0.004286050796508789
18,0.005102634429931641
19,0.005270242691040039
20,0.004102230072021484
21,0.004477262496948242
22,0.004613161087036133
23,0.004134178161621094
24,0.0046541690826416016
25,0.004500389099121094
26,0.004332780838012695
27,0.004487037658691406
28,0.00463557243347168
29,0.004553318023681641
30,0.00426936149597168
31,0.004952907562255859
32,0.00495600700378418
33,0.004420757293701172
34,0.0053615570068359375
35,0.0056095123291015625
36,0.004625797271728516
37,0.004435300827026367
38,0.0047338008880615234
39,0.004452705383300781
40,0.0050487518310546875
41,0.003900289535522461
42,0.004589080810546875
43,0.0038132667541503906
44,0.003941535949707031
45,0.004284858703613281
46,0.005765676498413086
47,0.0048105716705322266
48,0.004380941390991211
49,0.00491642951965332
50,0.005517721176147461
51,0.004217386245727539
52,0.003921985626220703
53,0.00376129150390625
54,0.005146503448486328
55,0.004412651062011719
56,0.0036482810974121094
57,0.0042572021484375
58,0.0045168399810791016
59,0.005066871643066406
60,0.003999233245849609
61,0.004088878631591797
62,0.004589557647705078
63,0.003963470458984375
64,0.004061698913574219
65,0.0038499832153320312
66,0.004199981689453125
67,0.004030942916870117
68,0.004080772399902344
69,0.00426793098449707
70,0.004087209701538086
71,0.003967761993408203
72,0.004183292388916016
73,0.004423379898071289
74,0.0042572021484375
75,0.003809690475463867
76,0.004001617431640625
77,0.004039764404296875
78,0.0037932395935058594
79,0.004697561264038086
80,0.005274534225463867
81,0.004502534866333008
82,0.003834247589111328
83,0.0040700435638427734
84,0.00418853759765625
85,0.004353761672973633
86,0.0042154788970947266
87,0.0038111209869384766
88,0.005068778991699219
89,0.0050618648529052734
90,0.005022287368774414
91,0.004455089569091797
92,0.006078958511352539
93,0.0043904781341552734
94,0.009917736053466797
95,0.01135110855102539
96,0.007562398910522461
97,0.009749174118041992
98,0.005956411361694336
99,0.007688999176025391
100,0.0063021183013916016
101,0.009886503219604492
102,0.007370948791503906
103,0.0040035247802734375
104,0.00561070442199707
105,0.00500798225402832
106,0.004030466079711914
107,0.006013393402099609
108,0.008161067962646484
109,0.00470733642578125
110,0.004673480987548828
111,0.004349470138549805
112,0.004042625427246094
113,0.0056612491607666016
114,0.004789829254150391
115,0.004621267318725586
116,0.005139589309692383
117,0.004011392593383789
118,0.0038034915924072266
119,0.004260540008544922
120,0.0045855045318603516
121,0.0037343502044677734
122,0.003790140151977539
123,0.004721641540527344
124,0.005394697189331055
125,0.003944873809814453
126,0.0059587955474853516
127,0.004999399185180664
128,0.005263090133666992
129,0.005580902099609375
130,0.005771636962890625
131,0.004930973052978516
132,0.006302833557128906
133,0.004557132720947266
134,0.006226539611816406
135,0.0061872005462646484
136,0.004326820373535156
137,0.006006002426147461
138,0.005417585372924805
139,0.004840850830078125
140,0.004486799240112305
141,0.004167318344116211
142,0.0040967464447021484
143,0.0043790340423583984
144,0.005618572235107422
145,0.005187273025512695
146,0.004729032516479492
147,0.00508427619934082
148,0.004454374313354492
149,0.004725933074951172
150,0.005677700042724609
151,0.0036776065826416016
152,0.005235195159912109
153,0.006789684295654297
154,0.0045664310455322266
155,0.0055353641510009766
156,0.006094694137573242
157,0.0037925243377685547
158,0.00454401969909668
159,0.005530834197998047
160,0.003716707229614258
161,0.004174709320068359
162,0.004032611846923828
163,0.00565338134765625
164,0.0039370059967041016
165,0.004158496856689453
166,0.004430532455444336
167,0.0044879913330078125
168,0.004370212554931641
169,0.004187107086181641
170,0.005098581314086914
171,0.005438327789306641
172,0.004062175750732422
173,0.006686210632324219
174,0.0055255889892578125
175,0.005789279937744141
176,0.003937721252441406
177,0.004128932952880859
178,0.004332780838012695
179,0.005507469177246094
180,0.0033714771270751953
181,0.004943370819091797
182,0.004492044448852539
183,0.0037262439727783203
184,0.0038537979125976562
185,0.0043299198150634766
186,0.005639791488647461
187,0.004334688186645508
188,0.004109621047973633
189,0.005406618118286133
190,0.004956960678100586
191,0.007172584533691406
192,0.0073473453521728516
193,0.00638127326965332
194,0.0060465335845947266
195,0.004800081253051758
196,0.004645347595214844
197,0.005803823471069336
198,0.0039043426513671875
199,0.004425764083862305
200,0.004201650619506836
201,0.0057413578033447266
202,0.003071308135986328
203,0.0041582584381103516
204,0.005369663238525391
205,0.0040857791900634766
206,0.004114389419555664
207,0.0044939517974853516
208,0.0060236454010009766
209,0.004815340042114258
210,0.006628513336181641
211,0.006993532180786133
212,0.003912687301635742
213,0.007587909698486328
214,0.0035240650177001953
215,0.004445314407348633
216,0.008657455444335938
217,0.004527568817138672
218,0.007079601287841797
219,0.006062030792236328
220,0.0043027400970458984
221,0.008545875549316406
222,0.004396915435791016
223,0.004738807678222656
224,0.008029699325561523
225,0.0041272640228271484
226,0.009058475494384766
227,0.004559040069580078
228,0.00628972053527832
229,0.006056308746337891
230,0.004025697708129883
231,0.012205123901367188
232,0.004518985748291016
233,0.00842738151550293
234,0.0035796165466308594
235,0.004128456115722656
236,0.0068209171295166016
237,0.0038030147552490234
238,0.0034995079040527344
239,0.007693052291870117
240,0.0034999847412109375
241,0.003875255584716797
242,0.0060062408447265625
243,0.0047032833099365234
244,0.004068136215209961
245,0.007162809371948242
246,0.004609584808349609
247,0.003574371337890625
248,0.004869699478149414
249,0.0043294429779052734
250,0.0033721923828125
251,0.003914356231689453
252,0.004556894302368164
253,0.0038204193115234375
254,0.0033164024353027344
255,0.004457235336303711
256,0.004235744476318359
257,0.0037202835083007812
258,0.004076242446899414
259,0.003554821014404297
260,0.0036742687225341797
261,0.003788471221923828
262,0.003777027130126953
263,0.004624128341674805
264,0.004202127456665039
265,0.003978252410888672
266,0.004135847091674805
267,0.00422358512878418
268,0.004111289978027344
269,0.003571033477783203
270,0.0036907196044921875
271,0.0037870407104492188
272,0.00413823127746582
273,0.0044329166412353516
274,0.003998517990112305
275,0.003972053527832031
276,0.0052165985107421875
277,0.0043337345123291016
278,0.0037763118743896484
279,0.0037653446197509766
280,0.003894329071044922
281,0.0036764144897460938
282,0.003947734832763672
283,0.0033164024353027344
284,0.0036668777465820312
285,0.0034172534942626953
286,0.0035626888275146484
287,0.003965854644775391
288,0.0038051605224609375
289,0.003728151321411133
290,0.004093170166015625
291,0.003227710723876953
292,0.004050731658935547
293,0.0036563873291015625
294,0.004899740219116211
295,0.004671573638916016
296,0.0040395259857177734
297,0.0038831233978271484
298,0.0041697025299072266
299,0.004240751266479492
300,0.003509998321533203
301,0.003835916519165039
302,0.003510713577270508
303,0.0038449764251708984
304,0.00402522087097168
305,0.0046918392181396484
306,0.0037689208984375
307,0.0038895606994628906
308,0.003779172897338867
309,0.004025936126708984
310,0.0037229061126708984
311,0.00400996208190918
312,0.0036575794219970703
313,0.0035400390625
314,0.0040285587310791016
315,0.0039768218994140625
316,0.004141569137573242
317,0.003765583038330078
318,0.0037605762481689453
319,0.0035042762756347656
320,0.003554105758666992
321,0.003832101821899414
322,0.0036706924438476562
323,0.004904270172119141
324,0.00397491455078125
325,0.0035521984100341797
326,0.004250288009643555
327,0.005308628082275391
328,0.0036683082580566406
329,0.00416111946105957
330,0.004135847091674805
331,0.005270957946777344
332,0.003991127014160156
333,0.003878355026245117
334,0.0037462711334228516
335,0.004305601119995117
336,0.004237174987792969
337,0.0037565231323242188
338,0.003668069839477539
339,0.0042917728424072266
340,0.004240751266479492
341,0.004161357879638672
342,0.004692554473876953
343,0.006320476531982422
344,0.005173921585083008
345,0.005370140075683594
346,0.006938457489013672
347,0.005616426467895508
348,0.004995822906494141
349,0.0040798187255859375
350,0.004556417465209961
351,0.004406452178955078
352,0.004463911056518555
353,0.003641843795776367
354,0.00394892692565918
355,0.0037941932678222656
356,0.003888845443725586
357,0.0047643184661865234
358,0.0042803287506103516
359,0.003473043441772461
360,0.0040416717529296875
361,0.0038695335388183594
362,0.0037925243377685547
363,0.0033495426177978516
364,0.003768444061279297
365,0.004216194152832031
366,0.0035407543182373047
367,0.004050254821777344
368,0.003866910934448242
369,0.0040776729583740234
370,0.003808259963989258
371,0.003537416458129883
372,0.0042498111724853516
373,0.004617214202880859
374,0.00403594970703125
375,0.003828287124633789
376,0.00406956672668457
377,0.0035729408264160156
378,0.0036363601684570312
379,0.003500699996948242
380,0.003815174102783203
381,0.004129886627197266
382,0.0036776065826416016
383,0.003934144973754883
384,0.0037848949432373047
385,0.003589630126953125
386,0.0040721893310546875
387,0.00337982177734375
388,0.003598451614379883
389,0.0036149024963378906
390,0.004113197326660156
391,0.004819393157958984
392,0.003698587417602539
393,0.0038940906524658203
394,0.003599882125854492
395,0.003572225570678711
396,0.003862142562866211
397,0.0038025379180908203
398,0.0037436485290527344
399,0.0039598941802978516
400,0.003958463668823242
401,0.004472255706787109
402,0.003841400146484375
403,0.0037708282470703125
404,0.003695964813232422
405,0.0036957263946533203
406,0.0042536258697509766
407,0.00415349006652832
408,0.004290580749511719
409,0.0035889148712158203
410,0.003952980041503906
411,0.003659963607788086
412,0.0037369728088378906
413,0.003448486328125
414,0.003859996795654297
415,0.0035021305084228516
416,0.0036568641662597656
417,0.0038557052612304688
418,0.0038106441497802734
419,0.004345893859863281
420,0.004328012466430664
421,0.003343343734741211
422,0.003734111785888672
423,0.004648685455322266
424,0.004328727722167969
425,0.0038483142852783203
426,0.003614187240600586
427,0.003899812698364258
428,0.003772258758544922
429,0.003740072250366211
430,0.0038805007934570312
431,0.0037784576416015625
432,0.004080295562744141
433,0.0033910274505615234
434,0.0035474300384521484
435,0.004176616668701172
436,0.003849506378173828
437,0.004150390625
438,0.003468036651611328
439,0.0036368370056152344
440,0.003975868225097656
441,0.004465579986572266
442,0.00491786003112793
443,0.0037047863006591797
444,0.003981113433837891
445,0.006951093673706055
446,0.012156248092651367
447,0.015410423278808594
448,0.006363391876220703
449,0.004847049713134766
450,0.005608320236206055
451,0.004460573196411133
452,0.005692243576049805
453,0.0050048828125
454,0.004915475845336914
455,0.005230426788330078
456,0.006023406982421875
457,0.007555961608886719
458,0.004292964935302734
459,0.0046956539154052734
460,0.0061609745025634766
461,0.0041391849517822266
462,0.00397491455078125
463,0.007786989212036133
464,0.0037508010864257812
465,0.003925323486328125
466,0.0038678646087646484
467,0.004075527191162109
468,0.0036127567291259766
469,0.003800630569458008
470,0.0035474300384521484
471,0.0035390853881835938
472,0.007239103317260742
473,0.003515481948852539
474,0.0036711692810058594
475,0.003507852554321289
476,0.003935575485229492
477,0.0035097599029541016
478,0.0036106109619140625
479,0.0038111209869384766
480,0.004724740982055664
481,0.004396677017211914
482,0.003874540328979492
483,0.0037539005279541016
484,0.0035512447357177734
485,0.003543853759765625
486,0.00391697883605957
487,0.0039539337158203125
488,0.003660917282104492
489,0.0040683746337890625
490,0.003754138946533203
491,0.003766298294067383
492,0.0036802291870117188
493,0.003980875015258789
494,0.004298686981201172
495,0.004016399383544922
496,0.0035381317138671875
497,0.003808736801147461
498,0.003937721252441406
499,0.003548145294189453
