idx,latency
0,0.011625289916992188
1,0.005742073059082031
2,0.007376194000244141
3,0.00406956672668457
4,0.00927591323852539
5,0.0043218135833740234
6,0.004415750503540039
7,0.00825190544128418
8,0.00458979606628418
9,0.006808042526245117
10,0.0068340301513671875
11,0.004697561264038086
12,0.008448362350463867
13,0.0048389434814453125
14,0.006638526916503906
15,0.006150960922241211
16,0.004872560501098633
17,0.008009672164916992
18,0.004918336868286133
19,0.00528407096862793
20,0.0055844783782958984
21,0.004515171051025391
22,0.0063283443450927734
23,0.006050825119018555
24,0.00472259521484375
25,0.007437705993652344
26,0.004794120788574219
27,0.005464076995849609
28,0.0054547786712646484
29,0.004294157028198242
30,0.005340576171875
31,0.0054051876068115234
32,0.004694700241088867
33,0.007496356964111328
34,0.005911588668823242
35,0.006351470947265625
36,0.0057392120361328125
37,0.005575895309448242
38,0.008022308349609375
39,0.005547761917114258
40,0.006392240524291992
41,0.0052378177642822266
42,0.00476384162902832
43,0.006173610687255859
44,0.003938198089599609
45,0.004839181900024414
46,0.005852222442626953
47,0.005709648132324219
48,0.0047457218170166016
49,0.007019758224487305
50,0.005673885345458984
51,0.00439763069152832
52,0.005407094955444336
53,0.004648685455322266
54,0.004761695861816406
55,0.004397869110107422
56,0.005060672760009766
57,0.004792213439941406
58,0.0048062801361083984
59,0.00405120849609375
60,0.005350589752197266
61,0.005586385726928711
62,0.005728721618652344
63,0.006802558898925781
64,0.005961418151855469
65,0.0043222904205322266
66,0.004235744476318359
67,0.004981517791748047
68,0.005335807800292969
69,0.004875659942626953
70,0.00434112548828125
71,0.005501985549926758
72,0.004731893539428711
73,0.004444599151611328
74,0.004726409912109375
75,0.004831552505493164
76,0.004564523696899414
77,0.005213022232055664
78,0.0049664974212646484
79,0.00635981559753418
80,0.004309415817260742
81,0.004830598831176758
82,0.00573277473449707
83,0.0048372745513916016
84,0.0045318603515625
85,0.007323265075683594
86,0.006547451019287109
87,0.006102561950683594
88,0.005088329315185547
89,0.008335113525390625
90,0.009116172790527344
91,0.005689144134521484
92,0.006361961364746094
93,0.005342960357666016
94,0.006345987319946289
95,0.004309415817260742
96,0.0043659210205078125
97,0.006214618682861328
98,0.005179643630981445
99,0.004929304122924805
100,0.006287336349487305
101,0.004569292068481445
102,0.004235744476318359
103,0.005136966705322266
