idx,latency
0,0.005952596664428711
1,0.0047931671142578125
2,0.006433248519897461
3,0.004538536071777344
4,0.004965543746948242
5,0.006285905838012695
6,0.004900693893432617
7,0.004199981689453125
8,0.006354331970214844
9,0.004656314849853516
10,0.0044171810150146484
11,0.005840301513671875
12,0.004296541213989258
13,0.004989147186279297
14,0.005423069000244141
15,0.004845619201660156
16,0.005007505416870117
17,0.005852222442626953
18,0.0047113895416259766
19,0.0051555633544921875
20,0.004672050476074219
21,0.005070209503173828
22,0.005911350250244141
23,0.007710695266723633
24,0.007222890853881836
25,0.009669303894042969
26,0.004686117172241211
27,0.005264997482299805
28,0.004559755325317383
29,0.004956722259521484
30,0.004836082458496094
31,0.005094289779663086
32,0.0044667720794677734
33,0.004341602325439453
34,0.00425267219543457
35,0.00443577766418457
36,0.003664255142211914
37,0.0045740604400634766
38,0.00422358512878418
39,0.00421905517578125
40,0.004784584045410156
41,0.00502777099609375
42,0.004680633544921875
43,0.004796743392944336
44,0.004780292510986328
45,0.004936695098876953
46,0.004704475402832031
47,0.004723548889160156
48,0.0072252750396728516
49,0.00536346435546875
50,0.005193948745727539
51,0.00513768196105957
52,0.004650592803955078
53,0.004843235015869141
54,0.005095005035400391
55,0.004984140396118164
56,0.005278825759887695
57,0.005128622055053711
58,0.004847288131713867
59,0.004785776138305664
60,0.004247426986694336
61,0.004689931869506836
62,0.00569462776184082
63,0.004747867584228516
64,0.00517725944519043
65,0.005304574966430664
66,0.0056400299072265625
67,0.00542140007019043
68,0.004332542419433594
69,0.004700660705566406
70,0.004739999771118164
71,0.00447392463684082
72,0.008045434951782227
73,0.004808664321899414
74,0.004847526550292969
75,0.004443645477294922
76,0.004618644714355469
77,0.004564762115478516
78,0.0047986507415771484
79,0.004662990570068359
80,0.004477739334106445
81,0.00457310676574707
82,0.0047147274017333984
83,0.004706621170043945
84,0.004700899124145508
85,0.005610227584838867
86,0.005244731903076172
87,0.004731178283691406
88,0.006563901901245117
89,0.005040645599365234
90,0.004658222198486328
91,0.005574941635131836
92,0.004373073577880859
93,0.006003618240356445
94,0.006468534469604492
95,0.005830049514770508
96,0.0069293975830078125
97,0.005533456802368164
98,0.005029201507568359
99,0.006316423416137695
100,0.00526738166809082
101,0.006536006927490234
102,0.004627227783203125
103,0.0052700042724609375
104,0.0069370269775390625
105,0.004796743392944336
106,0.004338741302490234
107,0.005727529525756836
108,0.004861354827880859
109,0.004937171936035156
110,0.0044248104095458984
111,0.004921436309814453
112,0.004426002502441406
113,0.004883289337158203
114,0.005201816558837891
115,0.00436091423034668
116,0.004523754119873047
117,0.005811929702758789
118,0.004194736480712891
119,0.0043337345123291016
120,0.005741596221923828
