idx,latency
0,0.01084280014038086
1,0.006603240966796875
2,0.004587650299072266
3,0.012581586837768555
4,0.005240201950073242
5,0.006078004837036133
6,0.008734703063964844
7,0.00997018814086914
8,0.00986337661743164
9,0.004649162292480469
10,0.004512310028076172
11,0.005011081695556641
12,0.0045452117919921875
13,0.004372358322143555
14,0.005696773529052734
15,0.004887104034423828
16,0.005548000335693359
17,0.0045130252838134766
18,0.004976749420166016
19,0.00542902946472168
20,0.004868030548095703
21,0.005240440368652344
22,0.006453037261962891
23,0.004472017288208008
24,0.005033016204833984
25,0.0048940181732177734
26,0.004596233367919922
27,0.004469394683837891
28,0.004534482955932617
29,0.004713535308837891
30,0.005956888198852539
31,0.006002664566040039
32,0.0044209957122802734
33,0.004388332366943359
34,0.0047876834869384766
35,0.005613803863525391
36,0.004429340362548828
37,0.004773616790771484
38,0.0047893524169921875
39,0.005788564682006836
40,0.0068225860595703125
41,0.0053060054779052734
42,0.006582736968994141
43,0.004758358001708984
44,0.004324913024902344
45,0.005277156829833984
46,0.004389762878417969
47,0.0055391788482666016
48,0.004679203033447266
49,0.004403591156005859
50,0.004387378692626953
51,0.005366802215576172
52,0.0045087337493896484
53,0.005079030990600586
54,0.004778146743774414
55,0.006071567535400391
56,0.004754543304443359
57,0.004448890686035156
58,0.005381584167480469
59,0.005267620086669922
60,0.00550532341003418
61,0.00542759895324707
62,0.004572153091430664
63,0.005099773406982422
64,0.005008220672607422
65,0.004644870758056641
66,0.004641532897949219
67,0.005437374114990234
68,0.004425048828125
69,0.005995988845825195
70,0.005723476409912109
71,0.0062139034271240234
72,0.0064008235931396484
73,0.006197214126586914
74,0.005450010299682617
75,0.004759311676025391
76,0.005667686462402344
77,0.005998373031616211
78,0.0042912960052490234
79,0.004580020904541016
80,0.004667758941650391
81,0.0055544376373291016
82,0.0056610107421875
83,0.0064008235931396484
84,0.00616908073425293
85,0.009375572204589844
86,0.007201433181762695
87,0.0051805973052978516
88,0.006706953048706055
89,0.00490880012512207
90,0.005028963088989258
91,0.007708549499511719
92,0.006339311599731445
93,0.007223844528198242
94,0.0051784515380859375
95,0.004786491394042969
96,0.007896184921264648
97,0.008865594863891602
98,0.006735324859619141
99,0.005263090133666992
100,0.006636619567871094
101,0.006362438201904297
102,0.028280019760131836
103,0.0113067626953125
104,0.009948968887329102
105,0.010795116424560547
106,0.013265132904052734
107,0.008524894714355469
108,0.010414361953735352
109,0.014393329620361328
110,0.009093284606933594
111,0.009533166885375977
112,0.007317304611206055
113,0.00535273551940918
114,0.00444340705871582
115,0.0046329498291015625
116,0.00982522964477539
117,0.006712913513183594
118,0.006657600402832031
119,0.0044171810150146484
120,0.007258415222167969
121,0.0041370391845703125
122,0.0041332244873046875
123,0.007934331893920898
124,0.004370927810668945
125,0.004609823226928711
126,0.008416175842285156
127,0.004805326461791992
128,0.006562232971191406
129,0.005776405334472656
130,0.005133628845214844
131,0.008434295654296875
132,0.004629611968994141
133,0.005234956741333008
134,0.007036447525024414
