idx,latency
0,0.005388021469116211
1,0.005731344223022461
2,0.0065920352935791016
3,0.005257844924926758
4,0.005956411361694336
5,0.006117343902587891
6,0.005336761474609375
7,0.005068063735961914
8,0.00565338134765625
9,0.005131959915161133
10,0.0058040618896484375
11,0.007568836212158203
12,0.004619121551513672
13,0.005321502685546875
14,0.004807472229003906
15,0.004786491394042969
16,0.006544351577758789
17,0.004729032516479492
18,0.0050389766693115234
19,0.004511117935180664
20,0.00467371940612793
21,0.0045166015625
22,0.005139350891113281
23,0.00479888916015625
24,0.004872560501098633
25,0.004840373992919922
26,0.0044286251068115234
27,0.0052487850189208984
28,0.00470280647277832
29,0.0052874088287353516
30,0.005045890808105469
31,0.005445241928100586
32,0.00506281852722168
33,0.004080772399902344
34,0.00476527214050293
35,0.0049877166748046875
36,0.0048084259033203125
37,0.005105257034301758
38,0.004971027374267578
39,0.0047757625579833984
40,0.0049512386322021484
41,0.004591464996337891
42,0.00487518310546875
43,0.0055522918701171875
44,0.004926443099975586
45,0.005318641662597656
46,0.0049283504486083984
47,0.0046045780181884766
48,0.0057239532470703125
49,0.0049250125885009766
50,0.004843711853027344
51,0.00487208366394043
52,0.004556417465209961
53,0.004208564758300781
54,0.0063915252685546875
55,0.00684046745300293
56,0.004725456237792969
57,0.00434422492980957
58,0.004134178161621094
59,0.004927635192871094
60,0.0049135684967041016
61,0.004512786865234375
62,0.004765033721923828
63,0.004665851593017578
64,0.004873514175415039
65,0.004717588424682617
66,0.004781007766723633
67,0.004769325256347656
68,0.0047495365142822266
69,0.004785299301147461
70,0.0046503543853759766
71,0.005121707916259766
72,0.005469560623168945
73,0.004755973815917969
74,0.0045430660247802734
75,0.004229307174682617
76,0.0049784183502197266
77,0.004790782928466797
78,0.004715681076049805
79,0.005464315414428711
80,0.0052716732025146484
81,0.0043375492095947266
82,0.005236387252807617
83,0.005253314971923828
84,0.006505727767944336
85,0.006826639175415039
86,0.006958961486816406
87,0.005362987518310547
88,0.0061359405517578125
89,0.0054934024810791016
90,0.005739927291870117
91,0.00460052490234375
92,0.0046617984771728516
93,0.007479429244995117
94,0.005852699279785156
95,0.004983425140380859
96,0.00658869743347168
97,0.0069735050201416016
98,0.00591588020324707
99,0.004749298095703125
100,0.004285097122192383
101,0.005654811859130859
102,0.004556179046630859
103,0.00421595573425293
104,0.005666971206665039
105,0.004388570785522461
106,0.0044209957122802734
107,0.005167961120605469
108,0.005418062210083008
109,0.00486445426940918
110,0.012856245040893555
111,0.004866123199462891
